step,policy,seed,failure_scenario,coverage,active_drones,mean_energy,hives,connected_hive_fraction,exploration_depth
187,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
188,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
189,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
190,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
191,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
192,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
193,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
194,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
195,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
196,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
197,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
198,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
199,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
200,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
201,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
202,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
203,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
204,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
205,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
206,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
207,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
208,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
209,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
210,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
211,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
212,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
213,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
214,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
215,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
216,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
217,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
218,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
219,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
220,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
221,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
222,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
223,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
224,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
225,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
226,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
227,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
228,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
229,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
230,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
231,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
232,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
233,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
234,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
235,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
236,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
237,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
238,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
239,adaptive_frontier,84,0,0.37060185185185185,24,32.0,5,1.0,119.0
0,adaptive_frontier,101,0,0.009953703703703704,24,32.0,1,1.0,10.5131776610953
1,adaptive_frontier,101,0,0.011458333333333333,24,32.0,1,1.0,11.498793293854325
2,adaptive_frontier,101,0,0.012615740740740742,24,32.0,1,1.0,12.403499246762419
3,adaptive_frontier,101,0,0.014467592592592593,24,32.0,1,1.0,13.48396571654715
4,adaptive_frontier,101,0,0.016203703703703703,24,32.0,1,1.0,14.505236924226905
5,adaptive_frontier,101,0,0.017939814814814815,24,32.0,1,1.0,15.302712290694005
6,adaptive_frontier,101,0,0.019444444444444445,24,32.0,1,1.0,16.30143952764694
7,adaptive_frontier,101,0,0.021180555555555557,24,32.0,1,1.0,17.32417907542062
8,adaptive_frontier,101,0,0.023148148148148147,24,32.0,1,1.0,18.192024615115194
9,adaptive_frontier,101,0,0.025,24,32.0,1,1.0,19.305775231246788
10,adaptive_frontier,101,0,0.026504629629629628,24,32.0,1,1.0,19.75362939097775
11,adaptive_frontier,101,0,0.029050925925925924,24,32.0,1,1.0,20.619347541402885
12,adaptive_frontier,101,0,0.03125,24,32.0,1,1.0,21.386306202759762
13,adaptive_frontier,101,0,0.033449074074074076,24,32.0,1,1.0,21.612113578185014
14,adaptive_frontier,101,0,0.03518518518518519,24,32.0,1,1.0,22.41103941974267
15,adaptive_frontier,101,0,0.037384259259259256,24,32.0,1,1.0,23.1703564863331
16,adaptive_frontier,101,0,0.04027777777777778,24,32.0,1,1.0,24.088743901693036
17,adaptive_frontier,101,0,0.04282407407407408,24,32.0,1,1.0,24.931267658250043
18,adaptive_frontier,101,0,0.04525462962962963,24,32.0,1,1.0,25.259845532138815
19,adaptive_frontier,101,0,0.04849537037037037,24,32.0,1,1.0,26.320805518540684
20,adaptive_frontier,101,0,0.050347222222222224,24,32.0,1,1.0,26.51762639459491
21,adaptive_frontier,101,0,0.0525462962962963,24,32.0,1,1.0,27.153598786218097
22,adaptive_frontier,101,0,0.05451388888888889,24,32.0,1,1.0,28.249458343581093
23,adaptive_frontier,101,0,0.056712962962962965,24,32.0,1,1.0,28.424566866770782
24,adaptive_frontier,101,0,0.05925925925925926,24,32.0,1,1.0,29.295430000672436
25,adaptive_frontier,101,0,0.06296296296296296,24,31.999337739642325,1,1.0,29.784262048690216
26,adaptive_frontier,101,0,0.06550925925925925,24,32.0,1,1.0,30.38676333001842
27,adaptive_frontier,101,0,0.06782407407407408,24,31.999819835466635,1,1.0,30.704768727868974
28,adaptive_frontier,101,0,0.07048611111111111,24,31.99670432187475,1,1.0,30.882306268666042
29,adaptive_frontier,101,0,0.07361111111111111,24,31.989032013614036,1,1.0,31.2892285086834
30,adaptive_frontier,101,0,0.07708333333333334,24,31.97598025604077,1,1.0,31.76983844010403
31,adaptive_frontier,101,0,0.07893518518518519,24,31.966884261782536,1,1.0,32.468335493942554
32,adaptive_frontier,101,0,0.08136574074074074,24,31.950389432428096,1,1.0,33.05085124928906
33,adaptive_frontier,101,0,0.084375,24,31.928444370640467,1,1.0,33.518258600229366
34,adaptive_frontier,101,0,0.08784722222222222,24,31.900299841398077,1,1.0,34.403476774170656
35,adaptive_frontier,101,0,0.09027777777777778,24,31.863177876575946,1,1.0,35.11867687761359
36,adaptive_frontier,101,0,0.0931712962962963,24,31.822442382871326,1,1.0,35.937340669513475
37,adaptive_frontier,101,0,0.09606481481481481,24,31.780597431374815,1,1.0,36.56741320846534
38,adaptive_frontier,101,0,0.09849537037037037,24,31.73512253417839,1,1.0,37.16375361157394
39,adaptive_frontier,101,0,0.10162037037037037,24,31.669954439033813,1,1.0,38.24535625022018
40,adaptive_frontier,101,0,0.10405092592592592,24,31.847420451322524,2,1.0,38.72070597325083
41,adaptive_frontier,101,0,0.10636574074074075,24,31.939146025037246,2,1.0,39.33838872764746
42,adaptive_frontier,101,0,0.10983796296296296,24,31.998132824681893,2,1.0,40.17682890845909
43,adaptive_frontier,101,0,0.11319444444444444,24,32.0,2,1.0,40.703921729855345
44,adaptive_frontier,101,0,0.11643518518518518,24,32.0,2,1.0,41.61481631999142
45,adaptive_frontier,101,0,0.11944444444444445,24,32.0,2,1.0,42.434856149527235
46,adaptive_frontier,101,0,0.12268518518518519,24,32.0,2,1.0,42.73467391572427
47,adaptive_frontier,101,0,0.12546296296296297,24,32.0,2,1.0,43.20397894013963
48,adaptive_frontier,101,0,0.12858796296296296,24,32.0,2,1.0,44.04544687101065
49,adaptive_frontier,101,0,0.1310185185185185,24,32.0,2,1.0,44.71770128841357
50,adaptive_frontier,101,0,0.1346064814814815,24,32.0,2,1.0,45.2313076028476
51,adaptive_frontier,101,0,0.13773148148148148,24,32.0,2,1.0,45.7522192153758
52,adaptive_frontier,101,0,0.14050925925925925,24,32.0,2,1.0,46.27716549244687
53,adaptive_frontier,101,0,0.1439814814814815,24,32.0,2,1.0,47.085289374926575
54,adaptive_frontier,101,0,0.14722222222222223,24,32.0,2,1.0,47.747796905833034
55,adaptive_frontier,101,0,0.1502314814814815,24,32.0,2,1.0,48.2009224640577
56,adaptive_frontier,101,0,0.15393518518518517,24,32.0,2,1.0,49.398994354013155
57,adaptive_frontier,101,0,0.15763888888888888,24,32.0,2,1.0,50.13520871288684
58,adaptive_frontier,101,0,0.16087962962962962,24,32.0,2,1.0,51.33671783754311
59,adaptive_frontier,101,0,0.16435185185185186,24,32.0,2,1.0,51.70392146349712
60,adaptive_frontier,101,0,0.16747685185185185,24,32.0,2,1.0,52.894910362217935
61,adaptive_frontier,101,0,0.17002314814814815,24,32.0,2,1.0,53.170968022047774
62,adaptive_frontier,101,0,0.17337962962962963,24,31.998869939613755,2,1.0,54.045957603602155
63,adaptive_frontier,101,0,0.17650462962962962,24,31.992012685924873,2,1.0,54.550217827709425
64,adaptive_frontier,101,0,0.17916666666666667,24,31.988292942669336,2,1.0,55.64472495460027
65,adaptive_frontier,101,0,0.18171296296296297,24,31.984500774802,2,1.0,56.62649076523935
66,adaptive_frontier,101,0,0.18449074074074073,24,31.986439974994113,2,1.0,57.275112197179126
67,adaptive_frontier,101,0,0.18773148148148147,24,31.97642047733332,2,1.0,58.21512762617082
68,adaptive_frontier,101,0,0.19108796296296296,24,31.97002128880187,2,1.0,59.18625941051243
69,adaptive_frontier,101,0,0.19363425925925926,24,31.965303118050837,2,1.0,60.004479511778875
70,adaptive_frontier,101,0,0.19675925925925927,24,31.952014712320004,2,1.0,60.32029711603426
71,adaptive_frontier,101,0,0.19930555555555557,24,31.94684737394049,2,1.0,61.439190237649996
72,adaptive_frontier,101,0,0.20243055555555556,24,31.93296312061788,2,1.0,61.62642372784629
73,adaptive_frontier,101,0,0.20451388888888888,24,31.91758040044948,2,1.0,61.92030089015731
74,adaptive_frontier,101,0,0.2064814814814815,24,31.901121339827572,2,1.0,63.062235453774946
75,adaptive_frontier,101,0,0.20925925925925926,24,31.88160796938348,2,1.0,63.705821793369736
76,adaptive_frontier,101,0,0.21145833333333333,24,31.850354668012205,2,1.0,64.39936360069353
77,adaptive_frontier,101,0,0.21331018518518519,24,31.825370997663,2,1.0,64.95976361661697
78,adaptive_frontier,101,0,0.21574074074074073,24,31.798358804288416,2,1.0,65.80387761596741
79,adaptive_frontier,101,0,0.21724537037037037,24,31.755379366194912,2,1.0,66.29161098573307
80,adaptive_frontier,101,0,0.21979166666666666,24,31.89749027211089,3,1.0,67.53985136269772
81,adaptive_frontier,101,0,0.22199074074074074,24,31.946638740372837,3,1.0,68.2508930056602
82,adaptive_frontier,101,0,0.22372685185185184,24,31.97842721508128,3,1.0,68.86128385664358
83,adaptive_frontier,101,0,0.22650462962962964,24,32.0,3,1.0,69.80008655520628
84,adaptive_frontier,101,0,0.22916666666666666,24,32.0,3,1.0,70.54309134296297
85,adaptive_frontier,101,0,0.23078703703703704,24,32.0,3,1.0,71.25461896714451
86,adaptive_frontier,101,0,0.2326388888888889,24,32.0,3,1.0,72.09009026848896
87,adaptive_frontier,101,0,0.23506944444444444,24,32.0,3,1.0,72.73322531017335
88,adaptive_frontier,101,0,0.23715277777777777,24,32.0,3,1.0,73.61722181750234
89,adaptive_frontier,101,0,0.2386574074074074,24,32.0,3,1.0,74.13778035421936
90,adaptive_frontier,101,0,0.24097222222222223,24,32.0,3,1.0,75.02302515279288
91,adaptive_frontier,101,0,0.24247685185185186,24,32.0,3,1.0,75.74615406653132
92,adaptive_frontier,101,0,0.24467592592592594,24,32.0,3,1.0,76.78756557712896
93,adaptive_frontier,101,0,0.24641203703703704,24,32.0,3,1.0,77.47901381664896
94,adaptive_frontier,101,0,0.24791666666666667,24,32.0,3,1.0,77.99653556296794
95,adaptive_frontier,101,0,0.2502314814814815,24,32.0,3,1.0,78.63846422124494
96,adaptive_frontier,101,0,0.25266203703703705,24,32.0,3,1.0,79.13378354701618
97,adaptive_frontier,101,0,0.25462962962962965,24,32.0,3,1.0,80.35821301932737
98,adaptive_frontier,101,0,0.2568287037037037,24,32.0,3,1.0,80.88929337139896
99,adaptive_frontier,101,0,0.259375,24,32.0,3,1.0,81.76438357206742
100,adaptive_frontier,101,0,0.2616898148148148,24,32.0,3,1.0,82.63384275621499
101,adaptive_frontier,101,0,0.2641203703703704,24,32.0,3,1.0,83.370849188217
102,adaptive_frontier,101,0,0.2662037037037037,24,32.0,3,1.0,84.30588199421452
103,adaptive_frontier,101,0,0.26782407407407405,24,32.0,3,1.0,85.25133396190394
104,adaptive_frontier,101,0,0.27025462962962965,24,32.0,3,1.0,86.24929601782551
105,adaptive_frontier,101,0,0.27337962962962964,24,31.999876493131485,3,1.0,87.24794205067174
106,adaptive_frontier,101,0,0.27511574074074074,24,32.0,3,1.0,87.9935479929152
107,adaptive_frontier,101,0,0.2773148148148148,24,31.998368299396734,3,1.0,88.40498121003031
108,adaptive_frontier,101,0,0.2793981481481482,24,31.995275232720918,3,1.0,89.38133256681365
109,adaptive_frontier,101,0,0.28125,24,31.996699633366106,3,1.0,89.99397106964743
110,adaptive_frontier,101,0,0.2832175925925926,24,31.9917425802228,3,1.0,90.73696311001257
111,adaptive_frontier,101,0,0.28530092592592593,24,31.986056360706375,3,1.0,91.74553043665348
112,adaptive_frontier,101,0,0.28680555555555554,24,31.975409908697895,3,1.0,92.83260081749509
113,adaptive_frontier,101,0,0.28935185185185186,24,31.95250169638668,3,1.0,93.20893556937926
114,adaptive_frontier,101,0,0.2912037037037037,24,31.932931019668587,3,1.0,94.25501122274157
115,adaptive_frontier,101,0,0.29305555555555557,24,31.913437839985615,3,1.0,95.01521173222723
116,adaptive_frontier,101,0,0.29594907407407406,24,31.886355319950457,3,1.0,95.62898798633697
117,adaptive_frontier,101,0,0.29791666666666666,24,31.865360006564686,3,1.0,96.2728721300377
118,adaptive_frontier,101,0,0.29976851851851855,24,31.828363656998732,3,1.0,97.10897705667462
119,adaptive_frontier,101,0,0.3019675925925926,24,31.792504953814646,3,1.0,98.28551299956187
120,adaptive_frontier,101,0,0.3033564814814815,24,31.937623076503105,4,1.0,99.01754859671573
121,adaptive_frontier,101,0,0.30486111111111114,24,31.98339255128377,4,1.0,99.77812632956613
122,adaptive_frontier,101,0,0.30625,24,32.0,4,1.0,100.79967402076049
123,adaptive_frontier,101,0,0.3079861111111111,24,32.0,4,1.0,101.58495690784804
124,adaptive_frontier,101,0,0.30960648148148145,24,32.0,4,1.0,102.19221286114416
125,adaptive_frontier,101,0,0.3121527777777778,24,32.0,4,1.0,103.27393252141158
126,adaptive_frontier,101,0,0.3140046296296296,24,32.0,4,1.0,104.19153869116654
127,adaptive_frontier,101,0,0.3158564814814815,24,32.0,4,1.0,104.84296871603271
128,adaptive_frontier,101,0,0.31747685185185187,24,32.0,4,1.0,105.82164121687909
129,adaptive_frontier,101,0,0.3193287037037037,24,32.0,4,1.0,106.75991089677187
130,adaptive_frontier,101,0,0.3211805555555556,24,32.0,4,1.0,107.55638232990168
131,adaptive_frontier,101,0,0.32337962962962963,24,32.0,4,1.0,108.56735358402454
132,adaptive_frontier,101,0,0.325,24,32.0,4,1.0,108.82698156510985
133,adaptive_frontier,101,0,0.3266203703703704,24,32.0,4,1.0,109.41894625445383
134,adaptive_frontier,101,0,0.3282407407407407,24,32.0,4,1.0,110.31512698793671
135,adaptive_frontier,101,0,0.3300925925925926,24,32.0,4,1.0,111.16262272087108
136,adaptive_frontier,101,0,0.331712962962963,24,32.0,4,1.0,111.85939652422944
137,adaptive_frontier,101,0,0.3333333333333333,24,32.0,4,1.0,112.46958578215906
138,adaptive_frontier,101,0,0.3349537037037037,24,32.0,4,1.0,113.28157631115373
139,adaptive_frontier,101,0,0.3372685185185185,24,32.0,4,1.0,114.4203588704905
140,adaptive_frontier,101,0,0.33819444444444446,24,32.0,4,1.0,115.22334905149349
141,adaptive_frontier,101,0,0.33946759259259257,24,32.0,4,1.0,116.04601253974853
142,adaptive_frontier,101,0,0.34155092592592595,24,32.0,4,1.0,116.61869116680768
143,adaptive_frontier,101,0,0.34270833333333334,24,31.999736114867115,4,1.0,117.73626727533784
144,adaptive_frontier,101,0,0.34421296296296294,24,32.0,4,1.0,117.97368052029888
145,adaptive_frontier,101,0,0.3451388888888889,24,32.0,4,1.0,118.75708136956233
146,adaptive_frontier,101,0,0.3457175925925926,24,32.0,4,1.0,119.0
147,adaptive_frontier,101,0,0.34629629629629627,24,32.0,4,1.0,119.0
148,adaptive_frontier,101,0,0.34699074074074077,24,32.0,4,1.0,119.0
149,adaptive_frontier,101,0,0.34814814814814815,24,32.0,4,1.0,119.0
150,adaptive_frontier,101,0,0.34872685185185187,24,32.0,4,1.0,119.0
151,adaptive_frontier,101,0,0.34965277777777776,24,32.0,4,1.0,119.0
152,adaptive_frontier,101,0,0.3505787037037037,24,32.0,4,1.0,119.0
153,adaptive_frontier,101,0,0.3511574074074074,24,32.0,4,1.0,119.0
154,adaptive_frontier,101,0,0.35173611111111114,24,31.99995115726898,4,1.0,119.0
155,adaptive_frontier,101,0,0.3519675925925926,24,32.0,4,1.0,119.0
156,adaptive_frontier,101,0,0.35208333333333336,24,32.0,4,1.0,119.0
157,adaptive_frontier,101,0,0.35208333333333336,24,32.0,4,1.0,119.0
158,adaptive_frontier,101,0,0.35208333333333336,24,32.0,4,1.0,119.0
159,adaptive_frontier,101,0,0.35208333333333336,24,32.0,4,1.0,119.0
160,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
161,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
162,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
163,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
164,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
165,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
166,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
167,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
168,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
169,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
170,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
171,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
172,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
173,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
174,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
175,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
176,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
177,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
178,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
179,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
180,adaptive_frontier,101,0,0.35208333333333336,24,32.0,5,1.0,119.0
181,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
182,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
183,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
184,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
185,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
186,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
187,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
188,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
189,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
190,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
191,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
192,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
193,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
194,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
195,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
196,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
197,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
198,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
199,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
200,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
201,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
202,adaptive_frontier,101,0,0.3523148148148148,24,32.0,5,1.0,119.0
203,adaptive_frontier,101,0,0.352662037037037,24,32.0,5,1.0,119.0
204,adaptive_frontier,101,0,0.35300925925925924,24,32.0,5,1.0,119.0
205,adaptive_frontier,101,0,0.35300925925925924,24,32.0,5,1.0,119.0
206,adaptive_frontier,101,0,0.35300925925925924,24,32.0,5,1.0,119.0
207,adaptive_frontier,101,0,0.35300925925925924,24,32.0,5,1.0,119.0
208,adaptive_frontier,101,0,0.35300925925925924,24,32.0,5,1.0,119.0
209,adaptive_frontier,101,0,0.35300925925925924,24,32.0,5,1.0,119.0
210,adaptive_frontier,101,0,0.35300925925925924,24,32.0,5,1.0,119.0
